area_name,area_code,date,new_cases,total_cases
Kingston upon Thames,E09000021,19/04/2020,10,445
Lambeth,E09000022,19/04/2020,11,1075
Lewisham,E09000023,19/04/2020,11,884
Merton,E09000024,19/04/2020,13,631
Newham,E09000025,19/04/2020,8,915
Redbridge,E09000026,19/04/2020,8,668
Richmond upon Thames,E09000027,19/04/2020,11,364
Southwark,E09000028,19/04/2020,5,1154
Sutton,E09000029,19/04/2020,13,663
Tower Hamlets,E09000030,19/04/2020,6,595
Waltham Forest,E09000031,19/04/2020,19,715
Wandsworth,E09000032,19/04/2020,4,893
Westminster,E09000033,19/04/2020,4,587
Barking and Dagenham,E09000002,20/04/2020,7,468
Barnet,E09000003,20/04/2020,14,1155
Bexley,E09000004,20/04/2020,14,636
Brent,E09000005,20/04/2020,17,1299
Bromley,E09000006,20/04/2020,19,1001
Camden,E09000007,20/04/2020,8,544
Croydon,E09000008,20/04/2020,26,1316
Ealing,E09000009,20/04/2020,24,1016
Enfield,E09000010,20/04/2020,31,785
Greenwich,E09000011,20/04/2020,11,643
Hackney and City of London,E09000012,20/04/2020,14,618
Hammersmith and Fulham,E09000013,20/04/2020,10,512
Haringey,E09000014,20/04/2020,5,534
Harrow,E09000015,20/04/2020,17,852
Havering,E09000016,20/04/2020,14,642
Hillingdon,E09000017,20/04/2020,25,720
Hounslow,E09000018,20/04/2020,14,644
Islington,E09000019,20/04/2020,12,410
Kensington and Chelsea,E09000020,20/04/2020,7,437
Kingston upon Thames,E09000021,20/04/2020,10,455
Lambeth,E09000022,20/04/2020,15,1090
Lewisham,E09000023,20/04/2020,14,898
Merton,E09000024,20/04/2020,14,645
Newham,E09000025,20/04/2020,9,924
Redbridge,E09000026,20/04/2020,17,685
Richmond upon Thames,E09000027,20/04/2020,6,370
Southwark,E09000028,20/04/2020,11,1165
Sutton,E09000029,20/04/2020,11,674
Tower Hamlets,E09000030,20/04/2020,12,607
Waltham Forest,E09000031,20/04/2020,15,730
Wandsworth,E09000032,20/04/2020,10,903
Westminster,E09000033,20/04/2020,4,591
Barking and Dagenham,E09000002,21/04/2020,14,482
Barnet,E09000003,21/04/2020,27,1182
Bexley,E09000004,21/04/2020,15,651
Brent,E09000005,21/04/2020,20,1319
Bromley,E09000006,21/04/2020,11,1012
Camden,E09000007,21/04/2020,6,550
Croydon,E09000008,21/04/2020,24,1340
Ealing,E09000009,21/04/2020,21,1037
Enfield,E09000010,21/04/2020,24,809
Greenwich,E09000011,21/04/2020,10,653
Hackney and City of London,E09000012,21/04/2020,5,623
Hammersmith and Fulham,E09000013,21/04/2020,19,531
Haringey,E09000014,21/04/2020,11,545
Harrow,E09000015,21/04/2020,28,880
Havering,E09000016,21/04/2020,10,652
Hillingdon,E09000017,21/04/2020,14,734
Hounslow,E09000018,21/04/2020,22,666
Islington,E09000019,21/04/2020,4,414
Kensington and Chelsea,E09000020,21/04/2020,6,443
Kingston upon Thames,E09000021,21/04/2020,16,471
Lambeth,E09000022,21/04/2020,12,1102
Lewisham,E09000023,21/04/2020,31,929
Merton,E09000024,21/04/2020,13,658
Newham,E09000025,21/04/2020,12,936
Redbridge,E09000026,21/04/2020,15,700
Richmond upon Thames,E09000027,21/04/2020,10,380
Southwark,E09000028,21/04/2020,18,1183
Sutton,E09000029,21/04/2020,17,691
Tower Hamlets,E09000030,21/04/2020,10,617
Waltham Forest,E09000031,21/04/2020,8,738
Wandsworth,E09000032,21/04/2020,9,912
Westminster,E09000033,21/04/2020,3,594
Barking and Dagenham,E09000002,22/04/2020,9,491
Barnet,E09000003,22/04/2020,11,1193
Bexley,E09000004,22/04/2020,18,669
Brent,E09000005,22/04/2020,17,1336
Bromley,E09000006,22/04/2020,14,1026
Camden,E09000007,22/04/2020,8,558
Croydon,E09000008,22/04/2020,27,1367
Ealing,E09000009,22/04/2020,15,1052
Enfield,E09000010,22/04/2020,26,835
Greenwich,E09000011,22/04/2020,14,667
Hackney and City of London,E09000012,22/04/2020,8,631
Hammersmith and Fulham,E09000013,22/04/2020,23,554
Haringey,E09000014,22/04/2020,7,552
Harrow,E09000015,22/04/2020,20,900
Havering,E09000016,22/04/2020,12,664
Hillingdon,E09000017,22/04/2020,16,750
Hounslow,E09000018,22/04/2020,9,675
Islington,E09000019,22/04/2020,3,417
Kensington and Chelsea,E09000020,22/04/2020,17,460
Kingston upon Thames,E09000021,22/04/2020,10,481
Lambeth,E09000022,22/04/2020,16,1118
Lewisham,E09000023,22/04/2020,7,936
Merton,E09000024,22/04/2020,8,666
Newham,E09000025,22/04/2020,16,952
Redbridge,E09000026,22/04/2020,17,717
Richmond upon Thames,E09000027,22/04/2020,3,383
Southwark,E09000028,22/04/2020,5,1188
Sutton,E09000029,22/04/2020,18,709
Tower Hamlets,E09000030,22/04/2020,7,624
Waltham Forest,E09000031,22/04/2020,9,747
Wandsworth,E09000032,22/04/2020,6,918
Westminster,E09000033,22/04/2020,2,596
Barking and Dagenham,E09000002,23/04/2020,11,502
Barnet,E09000003,23/04/2020,19,1212
Bexley,E09000004,23/04/2020,14,683
Brent,E09000005,23/04/2020,16,1352
Bromley,E09000006,23/04/2020,38,1064
Camden,E09000007,23/04/2020,11,569
Croydon,E09000008,23/04/2020,33,1400
Ealing,E09000009,23/04/2020,18,1070
Enfield,E09000010,23/04/2020,26,861
Greenwich,E09000011,23/04/2020,12,679
Hackney and City of London,E09000012,23/04/2020,8,639
Hammersmith and Fulham,E09000013,23/04/2020,51,605
Haringey,E09000014,23/04/2020,13,565
Harrow,E09000015,23/04/2020,18,918
Havering,E09000016,23/04/2020,14,678
Hillingdon,E09000017,23/04/2020,20,770
Hounslow,E09000018,23/04/2020,15,690
Islington,E09000019,23/04/2020,8,425
Kensington and Chelsea,E09000020,23/04/2020,6,466
Kingston upon Thames,E09000021,23/04/2020,18,499
Lambeth,E09000022,23/04/2020,23,1141
Lewisham,E09000023,23/04/2020,15,951
Merton,E09000024,23/04/2020,10,676
Newham,E09000025,23/04/2020,17,969
Redbridge,E09000026,23/04/2020,14,731
Richmond upon Thames,E09000027,23/04/2020,4,387
Southwark,E09000028,23/04/2020,13,1201
Sutton,E09000029,23/04/2020,16,725
Tower Hamlets,E09000030,23/04/2020,11,635
Waltham Forest,E09000031,23/04/2020,14,761
Wandsworth,E09000032,23/04/2020,11,929
Westminster,E09000033,23/04/2020,7,603
Barking and Dagenham,E09000002,24/04/2020,3,505
Barnet,E09000003,24/04/2020,17,1229
Bexley,E09000004,24/04/2020,18,701
Brent,E09000005,24/04/2020,16,1368
Bromley,E09000006,24/04/2020,23,1087
Camden,E09000007,24/04/2020,4,573
Croydon,E09000008,24/04/2020,25,1425
Ealing,E09000009,24/04/2020,22,1092
Enfield,E09000010,24/04/2020,26,887
Greenwich,E09000011,24/04/2020,14,693
Hackney and City of London,E09000012,24/04/2020,5,644
Hammersmith and Fulham,E09000013,24/04/2020,10,615
Haringey,E09000014,24/04/2020,9,574
Harrow,E09000015,24/04/2020,15,933
Havering,E09000016,24/04/2020,11,689
Hillingdon,E09000017,24/04/2020,13,783
Hounslow,E09000018,24/04/2020,18,708
Islington,E09000019,24/04/2020,4,429
Kensington and Chelsea,E09000020,24/04/2020,0,466
Kingston upon Thames,E09000021,24/04/2020,7,506
Lambeth,E09000022,24/04/2020,12,1153
Lewisham,E09000023,24/04/2020,11,962
Merton,E09000024,24/04/2020,14,690
Newham,E09000025,24/04/2020,11,980
Redbridge,E09000026,24/04/2020,5,736
Richmond upon Thames,E09000027,24/04/2020,5,392
Southwark,E09000028,24/04/2020,12,1213
Sutton,E09000029,24/04/2020,11,736
Tower Hamlets,E09000030,24/04/2020,3,638
Waltham Forest,E09000031,24/04/2020,15,776
Wandsworth,E09000032,24/04/2020,12,941
Westminster,E09000033,24/04/2020,7,610
Barking and Dagenham,E09000002,25/04/2020,7,512
Barnet,E09000003,25/04/2020,11,1240
Bexley,E09000004,25/04/2020,15,716
Brent,E09000005,25/04/2020,14,1382
Bromley,E09000006,25/04/2020,22,1109
Camden,E09000007,25/04/2020,7,580
Croydon,E09000008,25/04/2020,14,1439
Ealing,E09000009,25/04/2020,16,1108
Enfield,E09000010,25/04/2020,27,914
Greenwich,E09000011,25/04/2020,10,703
Hackney and City of London,E09000012,25/04/2020,1,645
Hammersmith and Fulham,E09000013,25/04/2020,3,618
Haringey,E09000014,25/04/2020,9,583
Harrow,E09000015,25/04/2020,19,952
Havering,E09000016,25/04/2020,11,700
Hillingdon,E09000017,25/04/2020,11,794
Hounslow,E09000018,25/04/2020,21,729
Islington,E09000019,25/04/2020,1,430
Kensington and Chelsea,E09000020,25/04/2020,5,471
Kingston upon Thames,E09000021,25/04/2020,5,511
Lambeth,E09000022,25/04/2020,8,1161
Lewisham,E09000023,25/04/2020,13,975
Merton,E09000024,25/04/2020,11,701
Newham,E09000025,25/04/2020,14,994
Redbridge,E09000026,25/04/2020,10,746
Richmond upon Thames,E09000027,25/04/2020,4,396
Southwark,E09000028,25/04/2020,3,1216
Sutton,E09000029,25/04/2020,9,745
Tower Hamlets,E09000030,25/04/2020,12,650
Waltham Forest,E09000031,25/04/2020,9,785
Wandsworth,E09000032,25/04/2020,7,948
Westminster,E09000033,25/04/2020,4,614
Barking and Dagenham,E09000002,26/04/2020,10,522
Barnet,E09000003,26/04/2020,17,1257
Bexley,E09000004,26/04/2020,5,721
Brent,E09000005,26/04/2020,13,1395
Bromley,E09000006,26/04/2020,13,1122
Camden,E09000007,26/04/2020,2,582
Croydon,E09000008,26/04/2020,22,1461
Ealing,E09000009,26/04/2020,18,1126
Enfield,E09000010,26/04/2020,17,931
Greenwich,E09000011,26/04/2020,11,714
Hackney and City of London,E09000012,26/04/2020,7,652
Hammersmith and Fulham,E09000013,26/04/2020,5,623
Haringey,E09000014,26/04/2020,7,590
Harrow,E09000015,26/04/2020,14,966
Havering,E09000016,26/04/2020,8,708
Hillingdon,E09000017,26/04/2020,14,808
Hounslow,E09000018,26/04/2020,15,744
Islington,E09000019,26/04/2020,7,437
Kensington and Chelsea,E09000020,26/04/2020,3,474
Kingston upon Thames,E09000021,26/04/2020,5,516
Lambeth,E09000022,26/04/2020,9,1170
Lewisham,E09000023,26/04/2020,7,982
Merton,E09000024,26/04/2020,5,706
Newham,E09000025,26/04/2020,7,1001
Redbridge,E09000026,26/04/2020,14,760
Richmond upon Thames,E09000027,26/04/2020,1,397
Southwark,E09000028,26/04/2020,10,1226
Sutton,E09000029,26/04/2020,13,758
Tower Hamlets,E09000030,26/04/2020,7,657
Waltham Forest,E09000031,26/04/2020,12,797
Wandsworth,E09000032,26/04/2020,7,955
Westminster,E09000033,26/04/2020,5,619
Barking and Dagenham,E09000002,27/04/2020,8,530
Barnet,E09000003,27/04/2020,20,1277
Bexley,E09000004,27/04/2020,14,735
Brent,E09000005,27/04/2020,20,1415
Bromley,E09000006,27/04/2020,25,1147
Camden,E09000007,27/04/2020,2,584
Croydon,E09000008,27/04/2020,35,1496
Ealing,E09000009,27/04/2020,19,1145
Enfield,E09000010,27/04/2020,13,944
Greenwich,E09000011,27/04/2020,10,724
Hackney and City of London,E09000012,27/04/2020,4,656
Hammersmith and Fulham,E09000013,27/04/2020,5,628
Haringey,E09000014,27/04/2020,9,599
Harrow,E09000015,27/04/2020,23,989
Havering,E09000016,27/04/2020,13,721
Hillingdon,E09000017,27/04/2020,18,826
Hounslow,E09000018,27/04/2020,8,752
Islington,E09000019,27/04/2020,7,444
Kensington and Chelsea,E09000020,27/04/2020,5,479
Kingston upon Thames,E09000021,27/04/2020,10,526
Lambeth,E09000022,27/04/2020,11,1181
Lewisham,E09000023,27/04/2020,16,998
Merton,E09000024,27/04/2020,8,714
Newham,E09000025,27/04/2020,16,1017
Redbridge,E09000026,27/04/2020,26,786
Richmond upon Thames,E09000027,27/04/2020,9,406
Southwark,E09000028,27/04/2020,17,1243
Sutton,E09000029,27/04/2020,13,771
Tower Hamlets,E09000030,27/04/2020,5,662
Waltham Forest,E09000031,27/04/2020,13,810
Wandsworth,E09000032,27/04/2020,7,962
Westminster,E09000033,27/04/2020,10,629
Barking and Dagenham,E09000002,28/04/2020,6,536
Barnet,E09000003,28/04/2020,25,1302
Bexley,E09000004,28/04/2020,15,750
Brent,E09000005,28/04/2020,19,1434
Bromley,E09000006,28/04/2020,11,1158
Camden,E09000007,28/04/2020,5,589
Croydon,E09000008,28/04/2020,32,1528
Ealing,E09000009,28/04/2020,16,1161
Enfield,E09000010,28/04/2020,13,957
Greenwich,E09000011,28/04/2020,11,735
Hackney and City of London,E09000012,28/04/2020,3,659
Hammersmith and Fulham,E09000013,28/04/2020,4,632
Haringey,E09000014,28/04/2020,4,603
Harrow,E09000015,28/04/2020,14,1003
Havering,E09000016,28/04/2020,7,728
Hillingdon,E09000017,28/04/2020,13,839
Hounslow,E09000018,28/04/2020,12,764
Islington,E09000019,28/04/2020,4,448
Kensington and Chelsea,E09000020,28/04/2020,3,482
Kingston upon Thames,E09000021,28/04/2020,3,529
Lambeth,E09000022,28/04/2020,9,1190
Lewisham,E09000023,28/04/2020,14,1012
Merton,E09000024,28/04/2020,11,725
Newham,E09000025,28/04/2020,7,1024
Redbridge,E09000026,28/04/2020,11,797
Richmond upon Thames,E09000027,28/04/2020,7,413
Southwark,E09000028,28/04/2020,8,1251
Sutton,E09000029,28/04/2020,5,776
Tower Hamlets,E09000030,28/04/2020,3,665
Waltham Forest,E09000031,28/04/2020,3,813
Wandsworth,E09000032,28/04/2020,8,970
Westminster,E09000033,28/04/2020,6,635
Barking and Dagenham,E09000002,29/04/2020,7,543
Barnet,E09000003,29/04/2020,17,1319
Bexley,E09000004,29/04/2020,17,767
Brent,E09000005,29/04/2020,18,1452
Bromley,E09000006,29/04/2020,35,1193
Camden,E09000007,29/04/2020,4,593
Croydon,E09000008,29/04/2020,17,1545
Ealing,E09000009,29/04/2020,23,1184
Enfield,E09000010,29/04/2020,15,972
Greenwich,E09000011,29/04/2020,22,757
Hackney and City of London,E09000012,29/04/2020,10,669
Hammersmith and Fulham,E09000013,29/04/2020,9,641
Haringey,E09000014,29/04/2020,10,613
Harrow,E09000015,29/04/2020,30,1033
Havering,E09000016,29/04/2020,9,737
Hillingdon,E09000017,29/04/2020,9,848
Hounslow,E09000018,29/04/2020,19,783
Islington,E09000019,29/04/2020,2,450
Kensington and Chelsea,E09000020,29/04/2020,2,484
Kingston upon Thames,E09000021,29/04/2020,19,548
Lambeth,E09000022,29/04/2020,10,1200
Lewisham,E09000023,29/04/2020,9,1021
Merton,E09000024,29/04/2020,8,733
Newham,E09000025,29/04/2020,12,1036
Redbridge,E09000026,29/04/2020,12,809
Richmond upon Thames,E09000027,29/04/2020,15,428
Southwark,E09000028,29/04/2020,16,1267
Sutton,E09000029,29/04/2020,14,790
Tower Hamlets,E09000030,29/04/2020,11,676
Waltham Forest,E09000031,29/04/2020,7,820
Wandsworth,E09000032,29/04/2020,12,982
Westminster,E09000033,29/04/2020,8,643
Barking and Dagenham,E09000002,30/04/2020,5,548
Barnet,E09000003,30/04/2020,19,1338
Bexley,E09000004,30/04/2020,16,783
Brent,E09000005,30/04/2020,18,1470
Bromley,E09000006,30/04/2020,24,1217
Camden,E09000007,30/04/2020,8,601
Croydon,E09000008,30/04/2020,25,1570
Ealing,E09000009,30/04/2020,20,1204
Enfield,E09000010,30/04/2020,11,983
Greenwich,E09000011,30/04/2020,10,767
Hackney and City of London,E09000012,30/04/2020,6,675
Hammersmith and Fulham,E09000013,30/04/2020,5,646
Haringey,E09000014,30/04/2020,3,616
Harrow,E09000015,30/04/2020,16,1049
Havering,E09000016,30/04/2020,11,748
Hillingdon,E09000017,30/04/2020,13,861
Hounslow,E09000018,30/04/2020,30,813
Islington,E09000019,30/04/2020,6,456
Kensington and Chelsea,E09000020,30/04/2020,5,489
Kingston upon Thames,E09000021,30/04/2020,16,564
Lambeth,E09000022,30/04/2020,8,1208
Lewisham,E09000023,30/04/2020,15,1036
Merton,E09000024,30/04/2020,11,744
Newham,E09000025,30/04/2020,12,1048
Redbridge,E09000026,30/04/2020,25,834
Richmond upon Thames,E09000027,30/04/2020,10,438
Southwark,E09000028,30/04/2020,15,1282
Sutton,E09000029,30/04/2020,12,802
Tower Hamlets,E09000030,30/04/2020,6,682
Waltham Forest,E09000031,30/04/2020,10,830
Wandsworth,E09000032,30/04/2020,13,995
Westminster,E09000033,30/04/2020,20,663
Barking and Dagenham,E09000002,01/05/2020,11,559
Barnet,E09000003,01/05/2020,10,1348
Bexley,E09000004,01/05/2020,17,800
Brent,E09000005,01/05/2020,18,1488
Bromley,E09000006,01/05/2020,15,1232
Camden,E09000007,01/05/2020,8,609
Croydon,E09000008,01/05/2020,19,1589
Ealing,E09000009,01/05/2020,18,1222
Enfield,E09000010,01/05/2020,12,995
Greenwich,E09000011,01/05/2020,11,778
Hackney and City of London,E09000012,01/05/2020,12,687
Hammersmith and Fulham,E09000013,01/05/2020,9,655
Haringey,E09000014,01/05/2020,9,625
Harrow,E09000015,01/05/2020,10,1059
Havering,E09000016,01/05/2020,20,768
Hillingdon,E09000017,01/05/2020,15,876
Hounslow,E09000018,01/05/2020,13,826
Islington,E09000019,01/05/2020,5,461
Kensington and Chelsea,E09000020,01/05/2020,5,494
Kingston upon Thames,E09000021,01/05/2020,9,573
Lambeth,E09000022,01/05/2020,11,1219
Lewisham,E09000023,01/05/2020,8,1044
Merton,E09000024,01/05/2020,10,754
Newham,E09000025,01/05/2020,4,1052
Redbridge,E09000026,01/05/2020,9,843
Richmond upon Thames,E09000027,01/05/2020,7,445
Southwark,E09000028,01/05/2020,12,1294
Sutton,E09000029,01/05/2020,9,811
Tower Hamlets,E09000030,01/05/2020,10,692
Waltham Forest,E09000031,01/05/2020,12,842
Wandsworth,E09000032,01/05/2020,12,1007
Westminster,E09000033,01/05/2020,5,668
Barking and Dagenham,E09000002,02/05/2020,6,565
Barnet,E09000003,02/05/2020,9,1357
Bexley,E09000004,02/05/2020,17,817
Brent,E09000005,02/05/2020,9,1497
Bromley,E09000006,02/05/2020,15,1247
Camden,E09000007,02/05/2020,1,610
Croydon,E09000008,02/05/2020,19,1608
Ealing,E09000009,02/05/2020,21,1243
Enfield,E09000010,02/05/2020,10,1005
Greenwich,E09000011,02/05/2020,3,781
Hackney and City of London,E09000012,02/05/2020,7,694
Hammersmith and Fulham,E09000013,02/05/2020,1,656
Haringey,E09000014,02/05/2020,3,628
Harrow,E09000015,02/05/2020,7,1066
Havering,E09000016,02/05/2020,10,778
Hillingdon,E09000017,02/05/2020,12,888
Hounslow,E09000018,02/05/2020,11,837
Islington,E09000019,02/05/2020,1,462
Kensington and Chelsea,E09000020,02/05/2020,2,496
Kingston upon Thames,E09000021,02/05/2020,12,585
Lambeth,E09000022,02/05/2020,3,1222
Lewisham,E09000023,02/05/2020,7,1051
Merton,E09000024,02/05/2020,7,761
Newham,E09000025,02/05/2020,9,1061
Redbridge,E09000026,02/05/2020,10,853
Richmond upon Thames,E09000027,02/05/2020,3,448
Southwark,E09000028,02/05/2020,3,1297
Sutton,E09000029,02/05/2020,16,827
Tower Hamlets,E09000030,02/05/2020,3,695
Waltham Forest,E09000031,02/05/2020,4,846
Wandsworth,E09000032,02/05/2020,3,1010
Westminster,E09000033,02/05/2020,4,672
Barking and Dagenham,E09000002,03/05/2020,8,573
Barnet,E09000003,03/05/2020,6,1363
Bexley,E09000004,03/05/2020,8,825
Brent,E09000005,03/05/2020,4,1501
Bromley,E09000006,03/05/2020,11,1258
Camden,E09000007,03/05/2020,2,612
Croydon,E09000008,03/05/2020,7,1615
Ealing,E09000009,03/05/2020,7,1250
Enfield,E09000010,03/05/2020,4,1009
Greenwich,E09000011,03/05/2020,1,782
Hackney and City of London,E09000012,03/05/2020,4,698
Hammersmith and Fulham,E09000013,03/05/2020,2,658
Haringey,E09000014,03/05/2020,1,629
Harrow,E09000015,03/05/2020,7,1073
Havering,E09000016,03/05/2020,8,786
Hillingdon,E09000017,03/05/2020,5,893
Hounslow,E09000018,03/05/2020,5,842
Islington,E09000019,03/05/2020,4,466
Kensington and Chelsea,E09000020,03/05/2020,3,499
Kingston upon Thames,E09000021,03/05/2020,6,591
Lambeth,E09000022,03/05/2020,4,1226
Lewisham,E09000023,03/05/2020,6,1057
Merton,E09000024,03/05/2020,10,771
Newham,E09000025,03/05/2020,5,1066
Redbridge,E09000026,03/05/2020,9,862
Richmond upon Thames,E09000027,03/05/2020,4,452
Southwark,E09000028,03/05/2020,3,1300
Sutton,E09000029,03/05/2020,10,837
Tower Hamlets,E09000030,03/05/2020,4,699
Waltham Forest,E09000031,03/05/2020,6,852
Wandsworth,E09000032,03/05/2020,4,1014
Westminster,E09000033,03/05/2020,0,672
Barking and Dagenham,E09000002,04/05/2020,4,577
Barnet,E09000003,04/05/2020,12,1375
Bexley,E09000004,04/05/2020,9,834
Brent,E09000005,04/05/2020,8,1509
Bromley,E09000006,04/05/2020,14,1272
Camden,E09000007,04/05/2020,0,612
Croydon,E09000008,04/05/2020,14,1629
Ealing,E09000009,04/05/2020,12,1262
Enfield,E09000010,04/05/2020,10,1019
Greenwich,E09000011,04/05/2020,6,788
Hackney and City of London,E09000012,04/05/2020,4,702
Hammersmith and Fulham,E09000013,04/05/2020,5,663
Haringey,E09000014,04/05/2020,3,632
Harrow,E09000015,04/05/2020,20,1093
Havering,E09000016,04/05/2020,16,802
Hillingdon,E09000017,04/05/2020,13,906
Hounslow,E09000018,04/05/2020,14,856
Islington,E09000019,04/05/2020,4,470
Kensington and Chelsea,E09000020,04/05/2020,1,500
Kingston upon Thames,E09000021,04/05/2020,8,599
Lambeth,E09000022,04/05/2020,5,1231
Lewisham,E09000023,04/05/2020,5,1062
Merton,E09000024,04/05/2020,4,775
Newham,E09000025,04/05/2020,8,1074
Redbridge,E09000026,04/05/2020,14,876
Richmond upon Thames,E09000027,04/05/2020,4,456
Southwark,E09000028,04/05/2020,7,1307
Sutton,E09000029,04/05/2020,4,841
Tower Hamlets,E09000030,04/05/2020,1,700
Waltham Forest,E09000031,04/05/2020,10,862
Wandsworth,E09000032,04/05/2020,4,1018
Westminster,E09000033,04/05/2020,3,675
Barking and Dagenham,E09000002,05/05/2020,6,583
Barnet,E09000003,05/05/2020,12,1387
Bexley,E09000004,05/05/2020,6,840
Brent,E09000005,05/05/2020,5,1514
Bromley,E09000006,05/05/2020,14,1286
Camden,E09000007,05/05/2020,5,617
Croydon,E09000008,05/05/2020,8,1637
Ealing,E09000009,05/05/2020,7,1269
Enfield,E09000010,05/05/2020,9,1028
Greenwich,E09000011,05/05/2020,6,794
Hackney and City of London,E09000012,05/05/2020,6,708
Hammersmith and Fulham,E09000013,05/05/2020,1,664
Haringey,E09000014,05/05/2020,5,637
Harrow,E09000015,05/05/2020,12,1105
Havering,E09000016,05/05/2020,7,809
Hillingdon,E09000017,05/05/2020,7,913
Hounslow,E09000018,05/05/2020,4,860
Islington,E09000019,05/05/2020,2,472
Kensington and Chelsea,E09000020,05/05/2020,1,501
Kingston upon Thames,E09000021,05/05/2020,5,604
Lambeth,E09000022,05/05/2020,5,1236
Lewisham,E09000023,05/05/2020,7,1069
Merton,E09000024,05/05/2020,5,780
Newham,E09000025,05/05/2020,8,1082
